0.009923687,1,0.044081632
0.010425301,2,0.021940994
0.011231336,2,0.022918508
0.012122737,0.5,0.100880513
0.012875712,2,0.025006124
0.013218701,0.5,0.103666527
0.01395899,2,0.026406383
0.015238194,0.5,0.108285069
0.01650792,2,0.029446521
0.01651259,0.5,0.110670938
0.018342372,0.5,0.114348668
0.019280482,2,0.032480788
0.019754421,0.5,0.116868138
0.021807114,0.5,0.120095682
0.023054452,0.5,0.122074837
0.023085301,2,0.03641815
0.025293901,0.5,0.125446174
0.02624956,1,0.070092883
0.027129013,2,0.040170796
0.028977046,0.5,0.130323038
0.030718113,2,0.043591744
0.032185548,0.5,0.133922165
0.034996771,2,0.04730402
0.035529968,0.5,0.13762069
0.038742079,0.5,0.141421356
0.040117541,2,0.051332433
0.044034831,2,0.054503029
0.044107741,0.5,0.146120961
0.048995379,0.5,0.150976739
0.049242951,2,0.058503511
0.054424623,0.5,0.15599388
0.055411283,2,0.063140713
0.05934034,0.5,0.159430928
0.060068589,2,0.066314082
0.065915922,0.5,0.164729013
0.065934005,2,0.070410034
0.070595884,2,0.073546935
0.074031126,1,0.115298902
0.074127002,0.5,0.170203159
0.078455015,2,0.078516263
0.079833513,0.5,0.173953283
0.084002195,2,0.082014313
0.088679971,0.5,0.179733963
0.092204616,2,0.087080003
0.099114854,0.5,0.185706743
0.101840634,2,0.092963717
0.113178107,2,0.099244974
0.120792524,0.5,0.197177094
0.122700166,2,0.104802358
0.134167354,0.5,0.202622527
0.139801585,2,0.114348668
0.146296845,0.5,0.208218348
0.148756384,2,0.118794104
0.159522911,0.5,0.213968707
0.166350207,2,0.127513504
0.171803445,0.5,0.218683128
0.178125777,2,0.133922165
0.180522731,1,0.179226768
0.18953538,2,0.139128543
0.190841215,0.5,0.225950235
0.20676614,2,0.147721948
0.213297309,0.5,0.233458838
0.22416208,2,0.15599388
0.228308079,0.5,0.238602688
0.25383774,2,0.170203159
0.255172862,0.5,0.246531747
0.275193974,2,0.179733963
0.286981626,0.5,0.256115951
0.303396589,0.5,0.260336696
0.324748084,0.5,0.266072753
0.345442763,0.5,0.270457583
0.381367346,0.5,0.279445219
0.403181045,0.5,0.284050426
0.412918312,1,0.272363477
0.434219086,0.5,0.290308972
0.444012682,2,0.246531747
0.46188984,0.5,0.295093211
0.49041507,2,0.263189098
0.509924426,0.5,0.304899519
0.545810291,0.5,0.311617439
0.58354595,2,0.293489768
0.598828861,0.5,0.320223368
0.660696635,2,0.316752838
0.681817474,0.5,0.332672418
0.825841184,0.5,0.353220242
0.917353753,0.5,0.364958182
0.923800703,2,0.387500166
0.944614193,1,0.418598966
1.019006953,0.5,0.377086188
1.020186828,2,0.409198872
1.09745305,0.5,0.385394613
1.191346931,2,0.446472263
1.211583517,0.5,0.398201747
1.304854714,0.5,0.406975415
1.323770116,2,0.471473208
1.363582529,1,0.504482727
1.440554075,0.5,0.420499705
1.470904871,1,0.524852779
1.517114634,2,0.503329124
1.671911348,1,0.555397849
1.706758293,2,0.534417719
1.878248613,1,0.581116265
2.017636163,2,0.579928766
2.122165487,1,0.60460608
2.297604464,2,0.609075223
2.411686177,1,0.629048708
2.421727094,0.5,0.500594193
2.521176662,2,0.63275372
2.608158637,0.5,0.511623897
2.631283199,1,0.643465279
2.749105348,2,0.65022846
2.933280601,0.5,0.531513862
2.960739415,2,0.66455509
3.007429661,1,0.665713746
3.178595846,0.5,0.543224826
3.402289112,0.5,0.55519382
3.455339217,2,0.694162289
3.477395739,1,0.688738723
3.641443826,0.5,0.564343314
3.838235953,1,0.704530686
3.873496033,0.5,0.573643589
4.082507496,2,0.725088545
4.197443093,0.5,0.586282807
4.285879672,1,0.720692323
4.423593262,2,0.737037873
4.719950187,0.5,0.602474161
4.841489916,1,0.737232459
5.08330558,0.5,0.615748609
5.322671613,2,0.757392625
5.542437674,0.5,0.629315536
5.564987832,1,0.754164099
5.823056673,0.5,0.636210688
6.133951843,2,0.774080427
6.348514455,0.5,0.646695324
6.508719209,1,0.771496776
6.753075629,0.5,0.657352746
7.362455949,0.5,0.6681858
7.518194264,2,0.795458182
7.701185888,1,0.789236108
7.977575194,0.5,0.679197381
8.352778275,1,0.798256051
8.824892517,2,0.808567189
8.915600625,0.5,0.697954754
9.325694466,1,0.807400319
9.659736921,0.5,0.705601957
9.997576568,1,0.81202234
10.33874201,0.5,0.717230149
10.74837224,2,0.821892229
11.03426101,1,0.825965196
11.62393809,0.5,0.729049972
12.23321424,2,0.830897364
12.67285261,0.5,0.741064583
14.00805567,2,0.835436864
15.06201484,0.5,0.761530542
15.84416436,2,0.840001165
16.41990586,0.5,0.769874318
18.14289623,2,0.844590402
19.39724073,0.5,0.795458182
22.23032339,2,0.849204712
